,stock,Date,Hour,compound
421,AAPL,20211214.0,5.0,0.0772
422,JD,20211214.0,5.0,0.0
423,TSLA,20211214.0,5.0,0.7264
424,TSLA,20211214.0,5.0,0.7264
425,TSLA,20211214.0,5.0,0.0
426,NVDA,20211214.0,5.0,0.0
427,TSLA,20211214.0,5.0,0.477
428,AAPL,20211214.0,5.0,0.0772
429,TSLA,20211214.0,5.0,0.6705
430,MAR,20211214.0,5.0,0.0
431,AAPL,20211214.0,5.0,-0.8225
432,AAPL,20211214.0,5.0,-0.8225
433,TSLA,20211214.0,5.0,0.4404
434,TSLA,20211214.0,5.0,0.0
435,TSLA,20211214.0,5.0,0.7264
436,TSLA,20211214.0,5.0,-0.5267
437,TSLA,20211214.0,5.0,0.0
438,NVDA,20211214.0,5.0,-0.0518
439,TSLA,20211214.0,5.0,0.6774
440,TSLA,20211214.0,5.0,-0.3182
441,TSLA,20211214.0,5.0,-0.3818
442,MSFT,20211214.0,5.0,0.8779
443,NVDA,20211214.0,5.0,0.8779
444,FB,20211214.0,5.0,0.0772
445,AAPL,20211214.0,5.0,0.0772
446,AAPL,20211214.0,6.0,0.4576
447,NVDA,20211214.0,6.0,0.4576
448,FB,20211214.0,6.0,0.2023
449,AAPL,20211214.0,6.0,0.8779
450,NVDA,20211214.0,6.0,0.8779
451,GILD,20211214.0,6.0,0.4019
452,JD,20211214.0,6.0,0.4019
453,STX,20211214.0,6.0,-0.9451
454,AAPL,20211214.0,6.0,0.4576
455,NVDA,20211214.0,6.0,0.4576
456,TSLA,20211214.0,6.0,0.3818
457,TSLA,20211214.0,6.0,0.0
458,TSLA,20211214.0,6.0,-0.2732
459,ATVI,20211214.0,6.0,-0.3612
460,TSLA,20211214.0,6.0,0.0
461,TSLA,20211214.0,6.0,0.3818
462,MSFT,20211214.0,6.0,0.4404
463,EXPE,20211214.0,6.0,0.0772
464,AAPL,20211214.0,6.0,0.7964
465,AAPL,20211214.0,6.0,0.4824
466,TSLA,20211214.0,6.0,0.0
467,TSLA,20211214.0,6.0,0.6774
468,AAPL,20211214.0,6.0,0.0
469,TSLA,20211214.0,6.0,0.0
470,TSLA,20211214.0,6.0,0.7264
471,AAPL,20211214.0,6.0,0.4824
472,TSLA,20211214.0,6.0,0.7701
473,TSLA,20211214.0,6.0,0.34
474,AAPL,20211214.0,6.0,0.0516
475,TSLA,20211214.0,6.0,0.0516
476,TSLA,20211214.0,6.0,0.0516
477,AAPL,20211214.0,6.0,0.4824
478,CHTR,20211214.0,6.0,-0.3182
479,CHTR,20211214.0,6.0,-0.3182
480,COST,20211214.0,6.0,0.0
481,TSLA,20211214.0,6.0,0.0
482,AAPL,20211214.0,6.0,0.4824
483,MU,20211214.0,6.0,0.0
484,TSLA,20211214.0,6.0,0.5859
485,AAPL,20211214.0,6.0,0.7626
486,TSLA,20211214.0,6.0,0.7626
487,MSFT,20211214.0,6.0,0.7626
488,FB,20211214.0,6.0,0.7626
489,AAPL,20211214.0,6.0,0.0
490,AAPL,20211214.0,6.0,0.0
491,TSLA,20211214.0,6.0,0.5267
492,TSLA,20211214.0,6.0,0.0
493,TSLA,20211214.0,6.0,0.4215
494,AAPL,20211214.0,6.0,-0.4263
495,AAPL,20211214.0,6.0,0.4824
496,TSLA,20211214.0,6.0,0.3818
497,AAPL,20211214.0,6.0,0.4824
498,TSLA,20211214.0,6.0,0.6786
499,DLTR,20211214.0,6.0,0.0
500,AAPL,20211214.0,6.0,0.4824
501,FOX,20211214.0,6.0,-0.0772
502,NFLX,20211214.0,6.0,-0.0772
503,CMCSA,20211214.0,6.0,-0.0772
504,DISCA,20211214.0,6.0,-0.0772
505,AAL,20211214.0,6.0,0.128
506,AAPL,20211214.0,6.0,0.4824
507,DLTR,20211214.0,6.0,0.0
508,TSLA,20211214.0,6.0,0.2235
509,NVDA,20211214.0,6.0,0.6786
510,FB,20211214.0,6.0,0.6549
511,TSLA,20211214.0,6.0,0.1887
512,FB,20211214.0,6.0,0.0
513,TSLA,20211214.0,6.0,0.0
514,NVDA,20211214.0,6.0,0.0
515,AAPL,20211214.0,6.0,0.0
516,BBBY,20211214.0,6.0,0.0
517,TSLA,20211214.0,6.0,0.0
518,TSLA,20211214.0,6.0,0.6774
519,NXPI,20211214.0,6.0,0.765
520,MAR,20211214.0,6.0,0.765
521,NCLH,20211214.0,6.0,0.765
522,TSLA,20211214.0,6.0,0.6774
523,FB,20211214.0,6.0,0.0
524,TSLA,20211214.0,6.0,0.128
525,TSLA,20211214.0,6.0,0.5267
526,TSLA,20211214.0,6.0,0.0
527,TSLA,20211214.0,6.0,-0.2484
528,AAPL,20211214.0,6.0,0.4824
529,DLTR,20211214.0,6.0,0.0
530,TSLA,20211214.0,6.0,0.2732
531,AAPL,20211214.0,6.0,-0.8225
532,DISH,20211214.0,6.0,0.0772
533,MSFT,,,0.2023
534,NFLX,20211214.0,6.0,0.1779
535,AAPL,20211214.0,6.0,0.1139
536,AAPL,20211214.0,6.0,0.4824
537,AAPL,20211214.0,6.0,0.0
538,CSCO,20211214.0,6.0,0.4404
539,AAPL,20211214.0,6.0,0.6786
540,CSX,20211214.0,6.0,0.4404
541,CMCSA,20211214.0,6.0,0.0
542,CMCSA,20211214.0,6.0,0.0
543,ATVI,20211214.0,6.0,0.0
544,AAPL,20211214.0,6.0,0.4404
545,TSLA,20211214.0,6.0,0.4019
546,AAPL,20211214.0,6.0,0.0
547,TSLA,20211214.0,6.0,-0.4019
548,TSLA,20211214.0,6.0,-0.7425
549,AAPL,20211214.0,6.0,0.0
550,ULTA,20211214.0,7.0,-0.296
551,NFLX,20211214.0,7.0,0.9324
552,TSLA,20211214.0,7.0,-0.2263
553,ADBE,20211214.0,7.0,0.516
554,AKAM,20211214.0,7.0,0.368
555,TSLA,20211214.0,7.0,-0.3818
556,TSLA,20211214.0,7.0,0.0772
557,AAPL,20211214.0,7.0,0.128
558,AAPL,20211214.0,7.0,0.6705
559,COST,20211214.0,7.0,0.0
560,AAPL,20211214.0,7.0,0.4939
561,STX,20211214.0,7.0,0.2732
562,TSLA,20211214.0,7.0,0.0
